freq_ghz,S21_dB,S11_dB
2.385000,-2.109526,-4.148146
2.390000,-2.136303,-4.105669
2.395000,-2.162956,-4.064052
2.400000,-2.189479,-4.023279
2.405000,-2.215865,-3.983337
2.410000,-2.242105,-3.944213
2.415000,-2.268193,-3.905893
2.420000,-2.294121,-3.868363
2.425000,-2.319883,-3.831612
2.430000,-2.345472,-3.795625
2.435000,-2.370880,-3.760391
2.440000,-2.396102,-3.725898
2.445000,-2.421130,-3.692133
2.450000,-2.445959,-3.659084
2.455000,-2.470581,-3.626739
2.460000,-2.494991,-3.595089
2.465000,-2.519183,-3.564120
2.470000,-2.543151,-3.533823
2.475000,-2.566888,-3.504187
2.480000,-2.590389,-3.475200
2.485000,-2.613648,-3.446854
2.490000,-2.636660,-3.419138
2.495000,-2.659419,-3.392042
2.500000,-2.681919,-3.365557
2.505000,-2.704156,-3.339673
2.510000,-2.726123,-3.314381
2.515000,-2.747817,-3.289674
2.520000,-2.769231,-3.265541
2.525000,-2.790360,-3.241975
2.530000,-2.811201,-3.218967
2.535000,-2.831747,-3.196510
2.540000,-2.851994,-3.174595
2.545000,-2.871938,-3.153216
2.550000,-2.891573,-3.132364
2.555000,-2.910895,-3.112034
2.560000,-2.929899,-3.092217
2.565000,-2.948581,-3.072908
2.570000,-2.966937,-3.054100
2.575000,-2.984962,-3.035786
2.580000,-3.002652,-3.017961
2.585000,-3.020003,-3.000619
2.590000,-3.037010,-2.983754
2.595000,-3.053669,-2.967360
2.600000,-3.069976,-2.951433
2.605000,-3.085927,-2.935968
2.610000,-3.101518,-2.920959
2.615000,-3.116745,-2.906402
2.620000,-3.131604,-2.892292
2.625000,-3.146091,-2.878626
2.630000,-3.160203,-2.865399
2.635000,-3.173935,-2.852607
2.640000,-3.187283,-2.840247
2.645000,-3.200245,-2.828316
2.650000,-3.212815,-2.816809
2.655000,-3.224991,-2.805724
2.660000,-3.236768,-2.795058
2.665000,-3.248144,-2.784808
2.670000,-3.259114,-2.774972
2.675000,-3.269674,-2.765547
2.680000,-3.279822,-2.756532
2.685000,-3.289553,-2.747924
2.690000,-3.298863,-2.739721
2.695000,-3.307751,-2.731923
2.700000,-3.316211,-2.724527
2.705000,-3.324240,-2.717532
2.710000,-3.331835,-2.710938
2.715000,-3.338992,-2.704744
2.720000,-3.345708,-2.698949
2.725000,-3.351979,-2.693553
2.730000,-3.357802,-2.688555
2.735000,-3.363173,-2.683957
2.740000,-3.368088,-2.679757
2.745000,-3.372545,-2.675957
2.750000,-3.376540,-2.672557
2.755000,-3.380069,-2.669558
2.760000,-3.383129,-2.666962
2.765000,-3.385717,-2.664769
2.770000,-3.387828,-2.662981
2.775000,-3.389460,-2.661601
2.780000,-3.390609,-2.660630
2.785000,-3.391271,-2.660070
2.790000,-3.391443,-2.659924
2.795000,-3.391122,-2.660196
2.800000,-3.390304,-2.660887
2.805000,-3.388986,-2.662002
2.810000,-3.387163,-2.663544
2.815000,-3.384834,-2.665517
2.820000,-3.381993,-2.667925
2.825000,-3.378639,-2.670774
2.830000,-3.374766,-2.674066
2.835000,-3.370372,-2.677809
2.840000,-3.365454,-2.682007
2.845000,-3.360007,-2.686666
2.850000,-3.354028,-2.691793
2.855000,-3.347514,-2.697393
2.860000,-3.340462,-2.703474
2.865000,-3.332867,-2.710044
2.870000,-3.324726,-2.717109
2.875000,-3.316037,-2.724678
2.880000,-3.306794,-2.732760
2.885000,-3.296996,-2.741364
2.890000,-3.286638,-2.750498
2.895000,-3.275717,-2.760174
2.900000,-3.264230,-2.770400
2.905000,-3.252173,-2.781190
2.910000,-3.239543,-2.792553
