freq_ghz,S21_dB,S11_dB
5.980000,-13.966156,-0.177840
5.985000,-14.045228,-0.174566
5.990000,-14.123531,-0.171385
5.995000,-14.201043,-0.168294
6.000000,-14.277746,-0.165291
6.005000,-14.353626,-0.162373
6.010000,-14.428676,-0.159540
6.015000,-14.502888,-0.156787
6.020000,-14.576259,-0.154114
6.025000,-14.648787,-0.151516
6.030000,-14.720474,-0.148993
6.035000,-14.791323,-0.146541
6.040000,-14.861338,-0.144158
6.045000,-14.930525,-0.141842
6.050000,-14.998892,-0.139591
6.055000,-15.066448,-0.137402
6.060000,-15.133200,-0.135273
6.065000,-15.199161,-0.133202
6.070000,-15.264340,-0.131188
6.075000,-15.328750,-0.129227
6.080000,-15.392402,-0.127319
6.085000,-15.455309,-0.125462
6.090000,-15.517483,-0.123653
6.095000,-15.578939,-0.121891
6.100000,-15.639689,-0.120174
6.105000,-15.699747,-0.118501
6.110000,-15.759127,-0.116870
6.115000,-15.817842,-0.115279
6.120000,-15.875907,-0.113728
6.125000,-15.933336,-0.112215
6.130000,-15.990142,-0.110738
6.135000,-16.046340,-0.109296
6.140000,-16.101944,-0.107888
6.145000,-16.156968,-0.106513
6.150000,-16.211425,-0.105169
6.155000,-16.265331,-0.103856
6.160000,-16.318697,-0.102573
6.165000,-16.371540,-0.101318
6.170000,-16.423871,-0.100090
6.175000,-16.475706,-0.098889
6.180000,-16.527057,-0.097714
6.185000,-16.577938,-0.096563
6.190000,-16.628363,-0.095436
6.195000,-16.678344,-0.094332
6.200000,-16.727896,-0.093250
6.205000,-16.777031,-0.092190
6.210000,-16.825763,-0.091150
6.215000,-16.874105,-0.090131
6.220000,-16.922069,-0.089130
6.225000,-16.969670,-0.088149
6.230000,-17.016919,-0.087185
6.235000,-17.063831,-0.086239
6.240000,-17.110417,-0.085310
6.245000,-17.156690,-0.084397
6.250000,-17.202664,-0.083500
6.255000,-17.248352,-0.082618
6.260000,-17.293765,-0.081750
6.265000,-17.338917,-0.080897
6.270000,-17.383822,-0.080057
6.275000,-17.428491,-0.079230
6.280000,-17.472938,-0.078416
6.285000,-17.517176,-0.077614
6.290000,-17.561217,-0.076824
6.295000,-17.605075,-0.076046
6.300000,-17.648763,-0.075278
6.305000,-17.692294,-0.074521
6.310000,-17.735682,-0.073774
6.315000,-17.778940,-0.073036
6.320000,-17.822082,-0.072308
6.325000,-17.865121,-0.071589
6.330000,-17.908071,-0.070879
6.335000,-17.950946,-0.070177
6.340000,-17.993761,-0.069483
6.345000,-18.036530,-0.068797
6.350000,-18.079268,-0.068118
6.355000,-18.121988,-0.067446
6.360000,-18.164708,-0.066781
6.365000,-18.207441,-0.066122
6.370000,-18.250204,-0.065469
6.375000,-18.293012,-0.064822
6.380000,-18.335882,-0.064181
6.385000,-18.378830,-0.063545
6.390000,-18.421873,-0.062913
6.395000,-18.465029,-0.062287
6.400000,-18.508315,-0.061665
6.405000,-18.551750,-0.061047
6.410000,-18.595351,-0.060433
