freq_ghz,S21_dB,S11_dB
4.260000,-12.997215,-0.223454
4.270000,-15.250173,-0.131623
4.280000,-17.823948,-0.072277
4.290000,-20.694563,-0.037169
4.300000,-23.939140,-0.017569
4.310000,-27.790291,-0.007230
4.320000,-32.863489,-0.002247
4.330000,-41.570754,-0.000302
4.340000,-49.818594,-0.000045
4.350000,-37.989175,-0.000690
4.360000,-33.871134,-0.001781
4.370000,-31.528150,-0.003056
4.380000,-29.982609,-0.004363
4.390000,-28.885050,-0.005618
4.400000,-28.070959,-0.006777
4.410000,-27.450229,-0.007819
4.420000,-26.968465,-0.008737
4.430000,-26.590519,-0.009533
4.440000,-26.292504,-0.010210
4.450000,-26.057540,-0.010779
4.460000,-25.873325,-0.011246
4.470000,-25.730665,-0.011622
4.480000,-25.622548,-0.011916
4.490000,-25.543532,-0.012135
4.500000,-25.489336,-0.012288
4.510000,-25.456550,-0.012381
4.520000,-25.442437,-0.012421
4.530000,-25.444781,-0.012414
4.540000,-25.461784,-0.012366
4.550000,-25.491981,-0.012280
4.560000,-25.534187,-0.012161
4.570000,-25.587445,-0.012013
4.580000,-25.650994,-0.011838
4.590000,-25.724248,-0.011640
4.600000,-25.806772,-0.011420
4.610000,-25.898276,-0.011182
4.620000,-25.998604,-0.010926
4.630000,-26.107734,-0.010655
4.640000,-26.225781,-0.010369
4.650000,-26.353008,-0.010069
4.660000,-26.489838,-0.009756
4.670000,-26.636877,-0.009431
4.680000,-26.794949,-0.009094
4.690000,-26.965137,-0.008744
4.700000,-27.148849,-0.008381
4.710000,-27.347905,-0.008006
4.720000,-27.564654,-0.007616
4.730000,-27.802151,-0.007210
4.740000,-28.064405,-0.006787
4.750000,-28.356746,-0.006345
4.760000,-28.686382,-0.005881
4.770000,-29.063269,-0.005392
4.780000,-29.501518,-0.004874
4.790000,-30.021769,-0.004323
4.800000,-30.655427,-0.003736
4.810000,-31.452748,-0.003109
4.820000,-32.499698,-0.002443
4.830000,-33.957872,-0.001746
4.840000,-36.178814,-0.001047
4.850000,-40.163289,-0.000418
4.860000,-52.159944,-0.000026
4.870000,-43.062225,-0.000215
4.880000,-34.448257,-0.001560
4.890000,-29.747173,-0.004606
4.900000,-26.870119,-0.008938
4.910000,-25.310265,-0.012806
4.920000,-24.662880,-0.014868
4.930000,-24.541230,-0.015291
4.940000,-24.677482,-0.014818
4.950000,-24.925451,-0.013994
4.960000,-25.214612,-0.013091
