freq_GHz,S21_dB,S11_dB
3.12,-1.82848315578936,-4.63914584568074
3.13,-1.75357817981798,-4.78591863288315
3.14,-1.6766458926797,-4.94481559970162
3.15,-1.59780076767654,-5.11705137539346
3.16,-1.51717792683333,-5.30400534978492
3.17,-1.43493562254202,-5.50725004568093
3.18,-1.35125792912847,-5.7285857778731
3.19,-1.26635763856605,-5.97008337782962
3.2,-1.18047934370514,-6.23413739918339
3.21,-1.09390268160143,-6.52353312085115
3.22,-1.00694569321923,-6.84153198365083
3.23,-0.919968236741602,-7.19198204666372
3.24,-0.833375367214877,-7.57946300031434
3.25,-0.747620568504968,-8.00947981393282
3.26,-0.663208689216801,-8.48872627500886
3.27,-0.580698401147029,-9.02545125858301
3.28,-0.500703957951655,-9.62997982949082
3.29,-0.423895996536323,-10.3154741552654
3.3,-0.351001088804221,-11.0990770746537
3.31,-0.282799726010392,-12.0036858644341
3.32,-0.220122410081148,-13.0607968646681
3.33,-0.163843535259147,-14.315214230913
3.34,-0.114872789091104,-15.8329812489215
3.35,-0.0741438784473517,-17.7141093093306
3.36,-0.0426005091688692,-20.1049780572033
3.37,-0.0211797128511796,-23.1292279880586
3.38,-0.0107928171610644,-26.0518902057523
3.39,-0.0123045868486364,-25.4833235941775
3.4,-0.0265112980232218,-22.1567821007734
3.41,-0.054118722770737,-19.0713989900993
3.42,-0.0957211619308357,-16.6155361704984
3.43,-0.151782739665248,-14.64128958072
3.44,-0.222622140841803,-13.0129951558896
3.45,-0.3084018169764,-11.639962267723
3.46,-0.409122421054623,-10.4622657629237
3.47,-0.524622871024213,-9.43904209414283
3.48,-0.654586037738592,-8.5413586242057
3.49,-0.798549646413393,-7.74798245846162
3.5,-0.955921624930946,-7.04281763876924
3.51,-1.12599886653502,-6.41330570924809
3.52,-1.30798822527908,-5.84939735816103
3.53,-1.501028529143,-5.34287303949376
3.54,-1.70421247928122,-4.88688306675281
3.55,-1.91660745764355,-4.47562929608667
3.56,-2.13727449288529,-4.10414012752949
3.57,-2.36528485628532,-3.76810816936985
3.58,-2.59973400152223,-3.46377062887068
3.59,-2.83975275825164,-3.18781926063977
3.6,-3.08451585102786,-2.93733104621119
3.61,-3.33324794609963,-2.70971361367413
3.62,-3.5852274929313,-2.50266131793326
3.63,-3.83978868164597,-2.3141191614084
3.64,-4.09632184027249,-2.14225260776532
3.65,-4.3542725895977,-1.98542192342377
3.66,-4.61314004747398,-1.84216008266485
3.67,-4.87247433844113,-1.71115354627974
3.68,-5.13187363322968,-1.59122540683089
3.69,-5.39098089482283,-1.48132052703033
3.7,-5.64948048265714,-1.38049238007472
3.71,-5.90709472596634,-1.28789136641642
3.72,-6.1635805576086,-1.20275442112924
3.73,-6.41872626608677,-1.12439576119403
3.74,-6.67234841574638,-1.05219864079719
3.75,-6.92428896083315,-0.985608003745653
3.76,-7.1744125710719,-0.92412393452138
3.77,-7.42260418183882,-0.86729582005681
3.78,-7.66876676430057,-0.814717146814735
3.79,-7.91281932002294,-0.766020862577792
3.8,-8.1546950952276,-0.720875241601179
3.81,-8.394340008404,-0.678980198170492
3.82,-8.63171128893723,-0.640063998643576
3.83,-8.86677632477785,-0.603880327565301
3.84,-9.09951171981224,-0.57020566810476
3.85,-9.32990256952903,-0.538836960672888
3.86,-9.55794195664995,-0.509589509023693
3.87,-9.78363069891963,-0.482295103092349
3.88,-10.006977367613,-0.456800334050591
3.89,-10.2279986178688,-0.432965077868803
3.9,-10.4467198936172,-0.410661125244503
3.91,-10.663176577927,-0.389770938929542
3.92,-10.8774157000768,-0.370186519317192
3.93,-11.0894983344736,-0.351808361349668
3.94,-11.2995028907326,-0.334544484736386
3.95,-11.5075295394022,-0.318309521246567
3.96,-11.7137061261683,-0.303023840354953
3.97,-11.9181960298317,-0.288612694684926
3.98,-12.1212085850982,-0.275005364202614
3.99,-12.3230129172646,-0.262134274879617
4.0,-12.5239563163525,-0.249934065179366
4.01,-12.724488711288,-0.238340567692795
4.02,-12.9251953382688,-0.227289670160471
4.03,-13.1268404740634,-0.216716014913044
4.04,-13.3304261250382,-0.206551494895289
4.05,-13.5372709283702,-0.19672351030932
4.06,-13.7491163174889,-0.187152970242551
4.07,-13.96826926019,-0.177752073712557
4.08,-14.1977935169433,-0.168422009914197
4.09,-14.4417641663696,-0.159050914403351
4.1,-14.7056021932356,-0.149512768701762
4.11,-14.9965056327539,-0.139668496312248
4.12,-15.3239877653128,-0.129371330260669
4.13,-15.7005162319365,-0.118479495252989
4.14,-16.1422134606974,-0.106879890494124
4.15,-16.6695259124604,-0.0945255966881106
4.16,-17.3077100376029,-0.081485666184695
4.17,-18.0869649610757,-0.0679959706793397
4.18,-19.0421685418245,-0.0544865028312924
4.19,-20.2125847671589,-0.0415529465496828
4.2,-21.6427116805755,-0.0298541696644703
4.21,-23.3866840364521,-0.0199578345141605
4.22,-25.5207844394697,-0.0121987593125215
4.23,-28.1744155204375,-0.00661718957283182
4.24,-31.6126047660663,-0.00299690979776158
4.25,-36.5236353969395,-0.000967094972204275
4.26,-45.8994255623389,-0.00011164707185837
4.27,-49.5754418627998,-4.78897444427853e-05
4.28,-39.6994943512486,-0.000465434045339333
4.29,-35.8309947289713,-0.00113433557845328
4.3,-33.5998767066015,-0.00189623190183195
4.31,-32.1480278553656,-0.00264919531777225
